Target,FeatureSet,Model,n_feat,R2_5fold,RMSE_5fold,LOO_R2,LOO_RMSE,LOBO_R2,LOBO_RMSE,BIC,HPO
HV,S2,ElasticNet,8,-0.1115494910709876,33.22143728616511,0.0262455301946169,32.95199115527554,-0.4693588659793106,40.47816992135071,698.0,optuna-nested-50
HV,S2,ExtraTrees,8,-0.32738247815257,34.17282055264431,0.3360308287320555,27.210146988306555,-0.7913816290356426,44.69418150323498,,optuna-nested-50
HV,S2,GPR,8,-0.0337401685226934,31.167549501760398,0.337430816,27.181445377315754,-0.6603465033941374,43.02850888183729,,optuna-nested-50
HV,S2,GradientBoosting,8,-0.1959465052147364,32.29731314628734,0.2795856625383817,28.34314926802382,-0.9360346879484772,46.46366863312124,,optuna-nested-50
HV,S2,KernelRidge,8,0.0249066675549601,29.22475139346859,0.4492437384036858,24.782017079932,-0.559333405470867,41.69907504370641,,optuna-nested-50
HV,S2,Lasso,8,-0.2065014793714818,34.3005341026767,-0.0216209966470111,33.752180532152686,-0.2112099081890246,36.750786490988794,702.5,optuna-nested-50
HV,S2,LightGBM,8,-0.0147151553091635,30.851694348910147,0.5204889934939183,23.1236411150525,-0.9107109957898814,46.158791695780934,,optuna-nested-50
HV,S2,LinearRegression,8,-0.3838309449535011,34.25518691390601,0.139271094,30.98062140112751,-0.8582456868590209,45.5206544197361,686.4,none
HV,S2,MLP,8,-0.2877919906304644,34.16566501062921,0.0746268539788878,32.12294664861604,-0.7941482035288581,44.72868059510793,,none
HV,S2,NNR,8,0.1110767253800592,29.243954646490145,0.422231316,25.382472805067675,-0.8721819325743458,45.691030717182485,,optuna-nested-50
HV,S2,PCA_OLS,8,-0.0864892728146968,31.650993662302497,0.1079677957114415,31.538947563850037,-0.4928928883593018,40.80104203620429,680.6,none
HV,S2,RandomForest,8,-0.1471140134087192,32.46788778202966,0.276169043,28.41027953399966,-0.8401106795526876,45.29798704215545,,optuna-nested-50
HV,S2,Ridge,8,-0.1867960022830168,32.45209943771904,0.1470538137812819,30.840239788258938,-0.4929792751225585,40.802222502331134,685.5,optuna-nested-50
HV,S2,SVR,8,-0.2029337840540135,32.05453201413656,-0.07214785,34.57675795964683,-0.8531128825334515,45.457742884003714,,optuna-nested-50
HV,S2,Stacking,8,-0.3469577538002475,36.21171686730801,-0.1474509632413174,35.77041655996672,-0.6392408232703961,42.754153368588376,,none
HV,S2,XGBoost,8,-0.064648546555267,31.340100763812302,0.404626951,25.766267779793022,-0.9117337975504418,46.17114442132819,,optuna-nested-50
HV,S3,BayesianRidge,11,-0.0755426412602808,31.3606318202598,0.253877757,28.844427522486903,-0.7546903559320663,44.234097904139645,,optuna-nested-50
HV,S3,CatBoost,11,0.1571797563223465,28.457252933396173,0.3874083551041379,26.13620120767357,-1.1147094400174873,48.56040299871986,,optuna-nested-50
HV,S3,DecisionTree,11,-0.1374430053036111,32.55097341612667,-0.006576652,33.5027422907439,-0.7714635345259553,44.445013114736966,,optuna-nested-50
HV,S3,Dummy,11,-0.2065014793714818,34.3005341026767,-0.0216209966470111,33.752180532152686,-0.1974348734666409,36.541206396416506,,none
HV,S3,ElasticNet,11,-0.1092252554325451,32.62864884324829,0.0396585687203091,32.7242546178996,-0.2045949473232908,36.650292824004296,710.3,optuna-nested-50
HV,S3,ExtraTrees,11,-0.0793022480554679,31.423136162967502,0.3670838978938605,26.566234549462575,-1.0342627120521577,47.62779213658921,,optuna-nested-50
HV,S3,GPR,11,0.0794208787024165,30.152282286672897,0.285968652,28.21730742115555,-0.6382457558453924,42.74117488400255,,optuna-nested-50
HV,S3,GradientBoosting,11,-0.2861767698775303,33.3369139543998,0.3671202784398569,26.565471013818684,-1.54952622210357,53.31957410775892,,optuna-nested-50
HV,S3,KernelRidge,11,0.3348047146916373,24.68904408549777,0.5064638478769856,23.45937381742556,-0.858663573838311,45.52577253182676,,optuna-nested-50
HV,S3,Lasso,11,-0.2065014793714818,34.3005341026767,-0.0216209966470111,33.752180532152686,-0.285301064909087,37.85814793505833,716.1,optuna-nested-50
HV,S3,LightGBM,11,0.0616379729483945,29.733007042425722,0.4574296535396392,24.59715950352685,-0.7964739902444136,44.75766250389729,,optuna-nested-50
